username,userid,profile_location,created_at,text,retweet_count,source,coordinates
ProKillerDante,2495987784,"Los Angeles, CA",2023-01-16 15:10:45,@RICKatFOX @FOXLA When do we stop looking like Seattle,0,Twitter for Android,
Seattle Education,1580416905248112640,"La Palma, California",2023-01-16 11:51:01,"Explore online nursing programs Seattle, Washington State. Find out the requirements RNs, acceptance rate, financia… https://t.co/VyWwAgmL2p",0,Twitter Web App,
Nao corona,1183726985677365248,"Santa Ana, CA",2023-01-16 10:41:33,@BIGHIT_MUSIC For Seattle when? @TXT_members @BIGHIT_MUSIC,0,Twitter for iPhone,
Danioo🥵🥸,1573942878,"Los Angeles, CA",2023-01-16 08:49:42,"I quit smoking cigarettes awhile ago, but all this rain is reminding me how much of an experience it was to smoke w… https://t.co/NiIEPNYV6T",0,Twitter for iPhone,
(조선) 레닌 and the Union of Sino Socialist Republics,1586586714411216896,"Los Angeles, CA",2023-01-16 08:49:22,"am i in Los Angeles or Seattle now, wtf",0,Twitter Web App,
studioxeoh ™©,2646568622,"Los Angeles, CA",2023-01-16 08:49:01,@LAmaleCA Pretend you're living in Seattle.,0,Twitter for Android,
Pithy Quips,788972256,"Los Angeles, CA",2023-01-16 08:35:18,"Everyone in Southern California since Christmas:

""ahhhh, so this is what it's like to live in Seattle."" https://t.co/woQSx4ncWE",0,Twitter Web App,
Tony Hughes,4801869444,"Anaheim, CA",2023-01-16 08:34:49,"@Mikefiggs @lindseyyok @JasonLaCanfora Off the top of my head, if he's actually available, teams that could show se… https://t.co/BXg5UWK2X5",0,Twitter Web App,
Jillian Adams Koblish,161961126,Los Angeles,2023-01-16 07:57:47,Or maybe replace Seattle with London?,0,Twitter Web App,
Jillian Adams Koblish,161961126,Los Angeles,2023-01-16 07:56:50,"City I dislike: San Bernadino
City I think is overrated: NYC
City I like: Seattle
City I love: Chicago
City I feel… https://t.co/LhB3dz4rGW",0,Twitter Web App,
Jay Diggs,15617067,"Los Angeles, CA",2023-01-16 07:29:22,Nah I deadass live in Seattle. Wow. Lol,0,Twitter for iPhone,
Masha,1323331448380690435,"Los Angeles, CA",2023-01-16 06:56:42,"…”in Seattle, follow-up analyses indicated that Gaia17bpp itself wasn’t changing. Instead, the star is likely part… https://t.co/YxsgtVFpoL",0,Twitter for iPhone,
Music Licensing and Sync Coordinator,40781210,"Los Angeles, CA",2023-01-16 06:30:21,I should get a $ for every time someone who isn’t from LA says “wow cmon la I didn’t know this was Seattle.”,0,Twitter for iPhone,
Murphy Lee,957718758008631296,"Carson, CA",2023-01-16 05:49:35,@jaydvarg I would definitely move to Seattle. Heard it’s nice asf up there,0,Twitter for iPhone,
Genetic,783767937932857344,Los Angeles CA,2023-01-16 05:13:07,@nrfant All good #87 the team will be miles better next season. You’re in a good place in Seattle,0,Twitter for iPhone,
Sam Szymanski,175985656,Los angeles,2023-01-16 05:10:57,@nayhomes K great I'll just move to Seattle or NYC those are affordable right??,0,Twitter for Android,
Jesse,762319514734297088,"Los Angeles, CA",2023-01-16 05:00:49,@TheGalxer @embee246 @PFF_Steve Only cuz Seattle got knocked out yesterday,0,Twitter for iPhone,
makeitrad,1372377596575412225,"Los Angeles, CA ",2023-01-16 04:52:51,@KskeetP Gmorning! Sir Seattle! 👋,0,Twitter Web App,
Nicholas David 🏳️‍🌈,1222662509330497536,"Los Angeles, CA",2023-01-16 04:51:37,@SagED_UP Seattle,0,Twitter for iPhone,
PastorP,16140757,"Cerritos, Ca",2023-01-16 04:49:04,@FitzyGFY No - sitting Lynch and passing in the superbowl was worse... ask any Seattle fan!,0,Twitter Web App,
Seattle Education,1580416905248112640,"La Palma, California",2023-01-16 04:46:31,"Seattle Elementary Schools Rankings: Methodology, Tuition Rates &amp; Financial Aid
The Seattle Elementary Schools Rank… https://t.co/CQwoodOfvU",0,Twitter Web App,
Adam Villani 🐵🇺🇸🇹🇼🇺🇦🇮🇪🇦🇲,250020990,"Simi Valley, CA",2023-01-16 04:36:38,"@UrbanLandRent There are some places I’ve visited where I’ve thought, “I could definitely imagine living here.” San… https://t.co/sLg47sxroF",0,Twitter for iPhone,
Max,1554506349102473216,Los Angeles,2023-01-16 04:29:26,@spurs_four To be fair they can kinda brag cause them beating the Vikings made them play the Giants and made them t… https://t.co/eX5o5DwRax,0,Twitter Web App,
Cousin Sal,96423812,Los Angeles,2023-01-16 04:23:09,What a great weekend of football*!! Every game came down to the wire except for SF/Seattle which was a one point ga… https://t.co/KzOanaL698,7,Twitter Web App,
Joel Cummings,66605462,"Huntington Beach, CA",2023-01-16 04:20:25,"@VinnieHager Does great work with kids in Seattle also. 

https://t.co/YS11Qfbx1N",0,Twitter for iPhone,
Olivia Moore,1587275288974532608,"Los Angeles, CA",2023-01-16 04:09:04,"Hello everyone, I will be in Seattle for one whole day the 24th! lets hangout :) #seattle  #GFE #tryst #onlyfansgirl",0,Twitter Web App,
eh-driane,1279494392,"Los Angeles, CA",2023-01-16 03:58:28,living our best lives in seattle https://t.co/4WgP3OZ7Uo,1,Twitter for iPhone,
niles (PDX 2/16-2/17 SEA 2/18),39975511,"Los Angeles, CA",2023-01-16 03:40:27,@annamelissa how do ppl in Seattle stay awake,0,Twitter for iPhone,
Artificial Intelligence Learning Labs,1372715627878617094,"Los Angeles, CA",2023-01-16 03:11:54,@elonmusk @tmrohan I wish Elon found the time to pay Twitter's bills with the enthusiasm he dives into nonsense on… https://t.co/QQJipO7xsF,0,Twitter Web App,
Rams Wire,4889534300,"Los Angeles, CA",2023-01-16 03:00:17,NFL executives and coaches believe officials missed multiple calls in Rams-Seahawks that benefited Seattle  https://t.co/sfkitNkTLM,6,True Anthem,
Seattle Education,1580416905248112640,"La Palma, California",2023-01-16 02:47:33,"Seattle Nonprofits helps nonprofits do important work by providing grants, building community partnerships, and edu… https://t.co/7d4HyXBMQ7",0,Twitter Web App,
BLOODPVCT 🩸,1365093165707841537,"Los Angeles, CA",2023-01-16 02:47:15,LA the new Seattle.,0,Twitter for iPhone,
Quinton Howard,58394352,"Lawndale, CA",2023-01-16 02:45:15,@minakimes Right on time…..choking just like Seattle did!!!!  He didn’t want NO Smoke with the Niners!!!!!,0,Twitter for iPhone,
#BruddahTim🐺,254675612,On the block,2023-01-16 02:39:23,"Irvin wasn’t a draft pick for the raiders, Muse is garbage, Abrams is garbage, Jackson is good not great with Seatt… https://t.co/QCoFbgauRK",0,Twitter for iPhone,
Trevor Cash,1170687874007797762,"Los Angeles, CA",2023-01-16 02:35:14,@getnickwright It’s still early Nick. This may turn into a Seattle/San Francisco repeat from yesterday.,0,Twitter for iPhone,
WNBAJones,559676168,Los Angeles,2023-01-16 02:27:30,@ericamauter @SherronShabazz @mntwins020733 Good point.  I want to say Seattle would be a place for her.  But no te… https://t.co/C0aQfEGSNE,0,Twitter Web App,
Jennifer Douglas,1280520450427072512,"Santa Clarita, CA",2023-01-16 02:13:30,It is raining. Again. If I wanted this much rain I would have moved to Seattle. #LARain,1,Twitter for iPhone,
claire  de  lune,117314237,"los angeles, ca",2023-01-16 01:54:41,and if i wanted to live in seattle i mf would smh https://t.co/ZLqmYi3hI0,0,Twitter for iPhone,
BonesPawprint,1494451529692037129,"Wilmington, CA",2023-01-16 01:47:34,@TheMaskedFox I feel like Seattle is a lot of things,0,Twitter for iPhone,
B. ✨,318732543,LA,2023-01-16 01:46:54,This weather really got me feelin like I live in Seattle and I don’t like it 😒,0,Twitter for iPhone,
MTC,1600151459932225536,"Los Angeles, CA",2023-01-16 01:37:04,LA is turning into Seattle with all this rain,0,Twitter for iPhone,
Coach LB,1590719287286632448,"Los Angeles, CA",2023-01-16 01:16:42,@SagED_UP Chicago has a great sports scene I’d love but idk about living there. Can’t beat summer in Seattle. Great… https://t.co/xsMIQS6A1v,0,Twitter for iPhone,
Tee,1041004124605702145,"Los Angeles, CA",2023-01-16 01:11:31,La feels like Seattle rn… just cold and wet,0,Twitter for iPhone,
Babyface Jae,984462559687225344,"Long Beach, CA",2023-01-16 00:34:36,I like rainy days I should move to Seattle,0,Twitter for iPhone,
Christine 🕸,921781062,"Los Angeles, CA",2023-01-16 00:25:42,@ShiLLin_ViLLian Alex is taking me back to my teen years in Seattle with this music selection.,0,Twitter for iPhone,
Nancy,1592395460035190784,洛杉矶,2023-01-16 00:22:54,@caoxhua @fina_xyzHQ Is it snowing in Seattle right now?,0,Twitter Web App,
Eran M,1569006839513202689,"Los Angeles, CA",2023-01-16 00:15:03,@Kingmarcus408 I need to go back to Seattle,1,Twitter for iPhone,
RadioDrew (still not a hedge fund. Ask @RozaTawil),1608983415835226112,"West Hollywood, CA",2023-01-16 00:06:17,@gw1242 Oh Jesus on camera talent? We would have to discuss that lol. I'd need permission from the boss too (my wif… https://t.co/5TMG1z3kyK,0,Twitter Web App,
Brian Johnson,1331024907195412481,"Anaheim, CA",2023-01-16 00:03:45,@FatboyFadeaway @tylermguirk Typical Seattle shit 😂,0,Twitter for Android,
